geneID	Endocrine	Immune	Exocrine	ActivatedStroma	ClassicalTumor	NormalStroma	BasalTumor
MRPL37	7.199883e-01	8.827272e-01	1.076221e+00	6.133074e-01	9.460502e-01	8.151501e-01	1.451472e+00
MRPL38	6.340510e-01	9.922971e-01	9.339195e-01	5.701523e-01	9.129366e-01	8.510677e-01	1.294655e+00
MRPL39	8.548482e-01	9.633167e-01	1.068866e+00	7.503053e-01	7.467379e-01	8.070024e-01	8.406771e-01
MRPL4	1.028903e+00	8.525338e-01	7.877726e-01	5.590364e-01	1.140827e+00	9.238541e-01	1.386851e+00
MRPL40	8.972600e-01	7.605337e-01	1.125759e+00	8.831283e-01	7.318916e-01	8.774929e-01	1.036273e+00
MRPL41	5.922343e-01	7.574481e-01	6.705265e-01	5.711366e-01	1.251913e+00	8.558572e-01	1.329586e+00
MRPL42	6.806076e-01	6.116030e-01	7.128739e-01	7.050174e-01	7.848540e-01	7.335415e-01	9.146277e-01
MRPL42P5	1.015020e+00	1.324971e+00	0	0	4.140620e-01	2.504067e-01	2.489385e-01
MRPL43	9.272362e-01	7.948703e-01	1.039953e+00	6.327667e-01	1.007595e+00	8.101072e-01	1.138891e+00
MRPL44	4.995401e-01	7.845977e-01	8.924026e-01	6.192459e-01	8.509171e-01	6.518756e-01	1.094975e+00
MRPL45	6.590311e-01	8.109475e-01	1.293612e+00	6.588491e-01	6.869564e-01	7.686595e-01	1.056586e+00
MRPL46	8.169113e-01	9.046553e-01	1.002256e+00	3.684825e-01	8.370279e-01	7.276028e-01	1.071694e+00
MRPL47	5.338985e-01	7.151947e-01	5.609362e-01	7.653003e-01	8.013446e-01	8.132878e-01	1.103365e+00
MRPL48	6.032100e-01	6.381745e-01	1.001099e+00	5.584456e-01	8.543185e-01	5.993623e-01	1.209633e+00
MRPL49	5.597252e-01	7.385227e-01	8.281096e-01	6.535388e-01	9.439094e-01	6.324361e-01	1.221951e+00
MRPL50	1.021568e+00	8.176104e-01	7.361109e-01	6.141629e-01	8.302823e-01	8.717924e-01	6.729088e-01
MRPL51	6.039989e-01	1.038008e+00	1.219273e+00	8.224847e-01	7.887238e-01	6.264615e-01	1.451912e+00
MRPL52	6.928179e-01	5.953128e-01	1.017439e+00	6.397460e-01	1.112070e+00	6.397848e-01	1.591335e+00
MRPL53	5.905495e-01	8.821775e-01	1.096154e+00	6.157763e-01	8.974231e-01	7.555858e-01	1.251112e+00
MRPL54	9.669923e-01	1.071191e+00	1.432730e+00	7.197986e-01	9.517223e-01	1.033078e+00	1.006991e+00
MRPL55	7.886707e-01	7.182134e-01	6.013689e-01	5.466842e-01	9.477539e-01	7.525548e-01	1.138020e+00
MRPL9	8.302401e-01	8.081969e-01	7.858434e-01	5.509762e-01	8.626322e-01	6.752244e-01	1.178688e+00
MRPS10	6.924277e-01	6.415658e-01	9.129772e-01	7.996297e-01	7.742149e-01	6.944242e-01	1.106189e+00
MRPS11	9.764266e-01	9.268664e-01	1.118147e+00	6.059953e-01	8.302609e-01	8.849154e-01	1.049064e+00
MRPS12	8.475865e-01	7.118424e-01	8.985079e-01	6.155291e-01	1.028103e+00	5.791716e-01	1.485994e+00
MRPS14	8.620385e-01	6.531372e-01	9.016678e-01	6.962888e-01	7.735354e-01	7.118023e-01	7.683818e-01
MRPS15	7.609798e-01	8.176380e-01	9.364554e-01	8.250796e-01	9.016772e-01	9.098481e-01	1.317599e+00
MRPS16	8.762579e-01	8.442883e-01	1.002506e+00	6.718399e-01	9.988034e-01	8.734365e-01	1.237425e+00
MRPS17	3.209143e-01	4.380824e-01	8.762152e-01	4.703081e-01	6.666179e-01	5.593345e-01	1.219894e+00
MRPS18A	6.543142e-01	8.163723e-01	1.194268e+00	6.783485e-01	9.775301e-01	7.201954e-01	1.050160e+00
MRPS18B	8.293625e-01	9.822687e-01	1.189883e+00	7.595216e-01	7.896914e-01	7.454217e-01	1.036117e+00
MRPS18C	7.125799e-01	7.860431e-01	9.760265e-01	7.474519e-01	7.255901e-01	6.283129e-01	1.006254e+00
MRPS2	7.506572e-01	8.498701e-01	1.153840e+00	6.151841e-01	8.473319e-01	7.379869e-01	1.245896e+00
MRPS21	6.646150e-01	7.223052e-01	9.475946e-01	8.285220e-01	1.102640e+00	8.993423e-01	1.286640e+00
MRPS22	4.300413e-01	6.398321e-01	1.108490e+00	6.908241e-01	7.395118e-01	6.940116e-01	1.131995e+00
MRPS23	8.590753e-01	8.692437e-01	1.064388e+00	8.570157e-01	6.912150e-01	7.359454e-01	1.173493e+00
MRPS24	4.519305e-01	7.499118e-01	1.224476e+00	6.958668e-01	8.809876e-01	7.520120e-01	1.398418e+00
MRPS25	7.497582e-01	1.227599e+00	9.357997e-01	5.062946e-01	1.093651e+00	1.018936e+00	1.153861e+00
MRPS26	1.025621e+00	7.257539e-01	1.013791e+00	5.690813e-01	9.372203e-01	9.103702e-01	1.193816e+00
MRPS27	6.741629e-01	1.013930e+00	9.362198e-01	6.405360e-01	8.738832e-01	8.821602e-01	9.813471e-01
MRPS28	7.496710e-01	7.636002e-01	1.353166e+00	7.222115e-01	6.233008e-01	7.372429e-01	9.533763e-01
MRPS30	2.952642e-01	6.114166e-01	8.284811e-01	5.263917e-01	8.124528e-01	4.879076e-01	1.199406e+00
MRPS31	8.682293e-01	9.054491e-01	8.526859e-01	6.163015e-01	7.036143e-01	7.266585e-01	8.518170e-01
MRPS33	7.170549e-01	8.293418e-01	1.187329e+00	6.501551e-01	8.490337e-01	7.482374e-01	1.171860e+00
MRPS34	5.888223e-01	7.396245e-01	1.185523e+00	6.016357e-01	1.131251e+00	7.975099e-01	1.503603e+00
MRPS35	4.994515e-01	4.702657e-01	1.037587e+00	6.130165e-01	1.036264e+00	6.840157e-01	1.266734e+00
MRPS36	5.608959e-01	6.305703e-01	9.371271e-01	6.603771e-01	9.037691e-01	7.908402e-01	9.385905e-01
MRPS5	5.873040e-01	6.903547e-01	7.146452e-01	6.093537e-01	9.348544e-01	7.541246e-01	1.224141e+00
MRPS6	2.701951e-01	6.900496e-01	7.037990e-01	8.956766e-01	7.958589e-01	4.864908e-01	1.294599e+00
MRPS7	7.376905e-01	1.009285e+00	8.758204e-01	8.346749e-01	7.215026e-01	8.425739e-01	1.144582e+00
MRPS9	8.347701e-01	8.349769e-01	9.772031e-01	5.546045e-01	7.879612e-01	8.228814e-01	1.031813e+00
MRRF	3.780581e-01	8.307121e-01	6.778569e-01	3.305720e-01	9.125837e-01	6.168150e-01	1.040044e+00
MRS2	8.383435e-01	9.507616e-01	9.101779e-01	7.633408e-01	6.489946e-01	1.036594e+00	5.976395e-01
MRS2P2	0	3.966316e-01	0	0	2.202425e-01	1.318713e-01	3.740048e-02
MRTO4	7.425065e-01	7.728578e-01	9.707990e-01	7.381274e-01	7.581124e-01	7.990194e-01	1.297310e+00
MRVI1	1.399739e+00	3.020317e-01	3.930690e-01	2.241752e+00	6.199156e-01	2.108152e+00	1.100993e-01
MS4A1	1.734613e+00	1.079508e+01	1.503056e+00	0	3.528138e-02	6.950613e-01	4.241323e-01
MS4A10	0	0	3.283502e-01	0	1.787106e-01	7.023953e-01	3.074397e-02
MS4A12	0	6.473814e-02	0	0	7.870820e-02	0	0
MS4A13	0	0	0	0	0	0	0
MS4A14	7.189237e-01	1.759233e+00	3.685962e-01	1.044211e+00	3.656619e-01	9.455821e-01	3.874046e-02
MS4A15	0	1.550915e-01	4.720770e-02	2.210733e-01	3.658574e-01	0	0
MS4A2	2.389719e+00	1.229637e+00	7.222385e-01	1.054715e+00	1.704706e-01	1.392595e+00	0
MS4A3	4.467252e-01	5.062252e-01	3.123167e-01	0	0	1.692153e-01	0
MS4A4A	1.503051e+00	1.931180e+00	1.402656e+00	1.480413e+00	3.114491e-01	1.313710e+00	0
MS4A5	0	0	0	0	0	0	0
MS4A6A	2.111354e+00	2.398679e+00	1.353471e+00	1.444456e+00	5.192484e-01	1.476330e+00	2.514640e-01
MS4A6E	0	3.336105e-01	0	4.088122e-02	0	8.142972e-02	0
MS4A7	1.840505e+00	2.315721e+00	1.318903e+00	1.581046e+00	4.220704e-01	1.492707e+00	0
MS4A8B	1.319209e+00	6.778551e-01	0	0	1.954996e+00	1.357502e+00	0
MSC	9.131994e-01	1.904006e+00	8.664099e-01	1.994454e+00	4.470719e-01	8.930458e-01	4.787559e-01
MSGN1	2.494735e-02	0	0	0	0	0	1.262370e-02
MSH2	1.448551e-01	6.632606e-01	5.681211e-01	4.264767e-01	6.000513e-01	5.562352e-01	1.017023e+00
MSH3	5.764160e-01	7.712961e-01	6.563659e-01	7.319774e-01	6.948520e-01	6.924645e-01	6.756793e-01
MSH4	0	2.694996e-01	2.501736e-01	0	3.353553e-01	1.831652e-01	1.086531e-01
MSH5	0	9.062520e-01	0	5.399169e-02	1.230398e+00	8.592439e-01	5.980768e-01
MSH6	5.630605e-01	9.046460e-01	9.779565e-01	8.567963e-01	5.239459e-01	8.737877e-01	8.959477e-01
MSI1	4.051182e+00	4.430940e-01	1.120372e+00	9.073048e-01	9.127072e-02	1.510162e+00	7.636419e-02
MSI2	4.683514e-01	6.227295e-01	9.721454e-02	5.887794e-01	4.973129e-01	4.570409e-01	2.252472e-01
MSL1	5.849774e-01	9.609311e-01	5.152734e-01	8.644440e-01	1.082369e+00	9.138853e-01	1.020307e+00
MSL2	4.950587e-01	1.615314e+00	6.942890e-01	5.853557e-01	6.890902e-01	8.438007e-01	7.518271e-01
MSL3	6.189162e-01	1.766263e+00	5.552312e-01	7.449534e-01	7.334441e-01	9.064078e-01	7.421997e-01
MSL3L2	0	0	2.634771e-01	4.708434e-01	5.160191e-01	0	1.315362e+00
MSLN	0	0	0	9.470181e-01	2.702849e+00	1.145059e+00	2.549585e+00
MSLNL	0	0	0	0	7.137165e-01	0	5.299160e-01
MSMB	0	5.565129e-01	3.192850e-01	0	1.516042e+00	1.053973e+00	0
MSMP	0	2.744752e-01	2.555277e-01	7.798343e-02	9.678319e-02	6.871293e-01	4.294240e-01
MSN	7.748586e-01	1.529969e+00	6.913299e-01	1.655004e+00	8.368153e-01	1.237798e+00	1.053890e+00
MSR1	1.679552e+00	1.241745e+00	1.321415e+00	2.123579e+00	3.468134e-01	9.267816e-01	1.477067e-01
MSRA	7.327613e-01	9.881689e-01	1.318846e+00	2.797145e-01	9.154017e-01	1.084745e+00	8.654941e-01
MSRB2	1.317906e+00	5.366060e-01	5.080054e-01	6.618276e-01	1.069377e+00	1.179392e+00	8.511686e-01
MSRB3	1.403703e+00	6.723366e-01	6.369247e-01	2.439880e+00	3.942051e-01	2.297591e+00	0
MST1	5.151056e-02	5.939398e-01	3.777157e-01	3.181746e-01	9.759791e-01	4.649135e-01	9.114725e-01
MST1P2	3.269481e-01	2.427238e-01	1.648459e+00	0	1.302147e+00	7.606085e-01	6.560039e-01
MST1P9	7.714119e-01	1.732619e-02	2.133844e+00	9.118160e-02	1.338905e+00	1.215334e+00	0
MST1R	0	0	2.608348e-01	5.283931e-01	1.844730e+00	2.687602e-01	1.841143e+00
MST4	0	9.324694e-01	2.079687e-01	2.309129e-01	1.085437e+00	5.924994e-01	8.488317e-01
MSTN	6.523213e-01	3.135330e-02	0	0	2.421887e-01	9.549100e-01	0
MSTO1	6.657269e-01	7.544751e-01	4.092110e-01	7.328566e-01	6.686029e-01	5.785559e-01	7.561100e-01
MSTO2P	6.066981e-01	1.138842e+00	6.133772e-01	4.936441e-01	4.757768e-01	2.954345e-01	6.154517e-01
MSX1	1.871235e+00	1.175424e+00	3.550228e-01	1.323091e+00	3.860056e-01	7.739448e-01	3.332805e-01
MSX2	0	0	4.653182e-01	8.001290e-01	1.325973e+00	6.086288e-01	6.881875e-01
MSX2P1	0	1.422701e+00	1.776976e-01	0	3.183357e-01	3.635043e-01	0
MT1A	1.934249e+00	2.640253e+00	9.913944e-01	0	5.064159e-02	1.665855e+00	5.222824e-01
MT1B	0	0	0	0	0	0	4.589362e-02
MT1DP	6.357620e-01	3.225340e-01	3.768920e-01	0	1.455836e-01	1.239691e-01	3.842077e-01
MT1E	7.473811e-01	7.522955e-01	2.290743e+00	5.506140e-01	7.984844e-01	8.853480e-01	1.730064e+00
MT1F	1.835042e+00	9.276520e-01	3.497700e+00	2.436973e-01	6.975553e-01	8.933815e-01	9.836438e-01
MT1G	1.596961e+00	7.887480e-01	7.171853e+00	1.138902e-01	9.403424e-01	1.267854e+00	1.106627e+00
MT1H	5.406328e-01	1.151507e-01	6.191542e+00	0	5.344438e-01	4.553977e-01	8.519583e-01
MT1IP	0	5.833685e-02	0	0	2.020881e-02	4.559784e-02	0
MT1L	4.508885e-01	6.623262e-01	2.040936e+00	8.348011e-01	0	3.833885e-01	1.365709e+00
MT1M	2.037480e+00	1.957881e+00	2.705343e+00	0	4.687676e-01	1.382940e+00	1.102666e+00
MT1X	1.648111e+00	1.301321e+00	2.549366e+00	5.615589e-01	4.575895e-01	1.131172e+00	1.528544e+00
MT2A	1.126184e+00	1.975320e+00	1.603644e+00	1.252466e+00	4.748744e-01	9.558543e-01	1.597933e+00
MT3	0	1.478541e-01	4.444019e-01	0	0	4.173026e-01	4.616359e-01
MT4	0	0	0	0	9.601610e-03	6.776805e-04	3.087231e-02
MTA1	4.340544e-01	8.925615e-01	5.527887e-01	6.135391e-01	9.224265e-01	8.325642e-01	1.238484e+00
MTA2	7.454782e-01	1.238359e+00	5.929624e-01	7.534176e-01	1.071013e+00	9.138704e-01	1.267302e+00
MTA3	7.112620e-01	6.743039e-01	7.410386e-01	6.399300e-01	8.789815e-01	8.536141e-01	1.020271e+00
MTAP	7.875924e-01	8.645565e-01	1.155182e+00	7.206517e-01	4.359533e-01	7.453182e-01	8.871866e-01
MTBP	0	3.013227e-01	6.775049e-02	7.077394e-02	2.044442e-01	0	1.243166e+00
MTCH1	1.055824e+00	1.025408e+00	1.054635e+00	1.074206e+00	1.039936e+00	1.113623e+00	1.123260e+00
MTCH2	7.132669e-01	6.770167e-01	7.749132e-01	9.032191e-01	8.578795e-01	7.899369e-01	1.136014e+00
MTCP1	0	5.478427e-01	1.256220e-01	0	5.690072e-01	2.054992e-01	6.141093e-01
MTCP1NB	8.873269e-01	9.176816e-01	1.041928e+00	6.732998e-01	6.429144e-01	8.771802e-01	8.181090e-01
MTDH	6.548274e-01	8.480388e-01	8.831874e-01	1.025516e+00	8.421120e-01	7.412661e-01	1.128448e+00
MTERF	1.673096e-02	8.275039e-01	5.358282e-01	4.754631e-01	6.889998e-01	6.439030e-01	6.623980e-01
MTERFD1	7.464414e-01	8.390266e-01	5.368941e-01	6.101583e-01	6.723797e-01	6.513002e-01	1.003981e+00
MTERFD2	1.036991e+00	1.413286e+00	7.175232e-01	5.515690e-01	6.848772e-01	8.086809e-01	6.387753e-01
MTERFD3	1.512603e+00	9.444075e-01	6.587892e-01	2.466071e-01	8.509244e-01	1.256371e+00	2.677649e-01
MTF1	7.095651e-01	1.006890e+00	4.921924e-01	7.017812e-01	6.051833e-01	8.116472e-01	5.291855e-01
MTF2	2.804045e-01	1.200480e+00	2.716078e-01	6.011234e-01	7.625946e-01	6.887476e-01	8.767414e-01
MTFMT	9.483384e-01	7.366715e-01	7.868229e-01	4.980035e-01	7.875889e-01	7.259720e-01	8.529195e-01
MTFR1	1.575043e-01	2.160349e-01	1.061175e+00	7.363912e-01	7.563687e-01	6.568333e-01	9.065473e-01
MTG1	9.104855e-01	1.191552e+00	9.919328e-01	5.114908e-01	1.039743e+00	8.308517e-01	1.028731e+00
MTHFD1	4.760955e-01	6.274454e-01	9.776596e-01	7.344746e-01	9.449816e-01	5.778353e-01	1.331271e+00
MTHFD1L	7.916590e-01	8.276865e-01	7.681280e-01	1.021976e+00	5.440870e-01	5.413721e-01	1.166556e+00
MTHFD2	4.605139e-01	1.129191e+00	1.127000e+00	7.030109e-01	7.349017e-01	6.136553e-01	1.065354e+00
MTHFD2L	1.179987e+00	6.419576e-01	4.342057e-01	1.616923e-01	6.740605e-01	1.002429e+00	3.867177e-01
MTHFR	9.532848e-01	1.211629e+00	6.242151e-01	5.806683e-01	8.737431e-01	1.129713e+00	5.943432e-01
MTHFS	6.987894e-01	8.333569e-01	1.022796e+00	5.370053e-01	1.020294e+00	5.059764e-01	1.024954e+00
MTHFSD	5.431287e-01	7.099492e-01	6.221005e-01	3.217095e-01	8.331367e-01	6.721310e-01	9.196975e-01
MTIF2	4.134803e-01	7.094352e-01	1.009407e+00	4.520697e-01	8.376327e-01	7.099281e-01	1.005572e+00
MTIF3	1.066203e+00	9.100734e-01	1.019252e+00	6.575776e-01	1.044650e+00	9.561856e-01	9.891787e-01
MTL5	0	2.111433e-01	1.027596e-01	0	4.860575e-01	0	1.359101e+00
MTM1	5.983038e-01	9.913664e-01	4.320852e-01	4.367926e-01	8.196013e-01	6.729386e-01	3.890579e-01
MTMR1	4.319094e-01	1.310838e+00	7.533696e-01	3.410552e-01	8.036969e-01	3.993775e-01	1.017006e+00
MTMR10	9.572677e-01	1.332128e+00	1.116638e+00	6.904350e-01	1.045395e+00	1.244827e+00	4.585220e-01
MTMR11	4.987255e-01	0	0	5.607537e-01	1.815585e+00	7.516058e-01	7.729476e-01
MTMR12	7.046573e-01	1.084142e+00	1.156763e+00	5.954232e-01	6.854588e-01	1.134657e+00	3.586989e-01
MTMR14	8.460670e-01	1.284144e+00	9.543188e-01	7.080562e-01	1.103851e+00	7.056553e-01	1.251062e+00
MTMR15	1.045263e+00	6.959279e-01	8.218092e-01	5.260662e-01	7.689398e-01	8.651394e-01	6.847593e-01
MTMR2	5.692730e-01	4.745879e-01	6.025010e-01	1.231434e+00	7.297992e-01	9.194438e-01	7.658598e-01
MTMR3	1.156780e+00	1.009392e+00	5.514434e-01	7.649544e-01	7.462224e-01	1.038700e+00	6.991307e-01
MTMR4	5.544540e-01	1.366512e+00	4.356367e-01	7.094049e-01	6.636160e-01	7.799772e-01	6.897287e-01
MTMR6	1.118194e+00	9.137039e-01	9.322325e-01	9.408051e-01	6.790877e-01	1.009058e+00	5.770505e-01
MTMR7	3.944034e+00	1.023749e+00	0	2.063505e-01	9.857604e-02	1.099648e+00	4.367744e-02
MTMR8	3.268067e-01	8.227396e-01	4.265497e-01	3.466178e-01	6.784212e-01	1.990192e-01	9.906912e-02
MTMR9	9.793475e-01	9.998441e-01	6.742940e-01	9.440296e-01	5.271734e-01	1.175226e+00	4.052955e-01
MTMR9L	1.108082e+00	1.162965e+00	1.696884e-01	2.744039e-01	9.715270e-01	1.181228e+00	4.303373e-01
MTNR1A	1.532837e-01	0	1.861298e+00	0	0	0	0
MTNR1B	8.073537e-01	1.382957e-01	0	0	0	0	0
MTO1	8.724906e-01	1.440472e+00	7.410336e-01	6.319879e-01	5.759685e-01	1.009399e+00	3.588905e-01
MTOR	7.198106e-01	8.881046e-01	7.009202e-01	8.668385e-01	7.377925e-01	9.466033e-01	8.551723e-01
MTP18	3.964855e-01	5.318313e-01	5.798122e-01	6.000340e-01	9.589497e-01	5.240008e-01	1.417731e+00
MTPAP	5.577126e-01	8.335509e-01	5.216184e-01	4.781430e-01	8.073960e-01	7.829263e-01	8.511821e-01
MTR	9.361247e-01	1.060468e+00	7.336128e-01	1.045515e+00	7.053300e-01	1.058420e+00	3.407028e-01
MTRF1	2.300488e-01	9.076206e-01	5.521231e-01	2.244448e-01	8.872346e-01	6.843110e-01	5.595452e-01
MTRF1L	8.053674e-01	8.207660e-01	4.757683e-01	7.008214e-01	5.071998e-01	8.781374e-01	4.367342e-01
MTRR	4.502787e-01	9.290195e-01	4.141735e-01	6.016556e-01	6.949580e-01	8.998761e-01	3.910829e-01
MTSS1	1.268140e+00	1.438339e+00	1.370066e+00	5.496482e-01	7.487539e-01	6.959444e-01	9.918777e-01
MTSS1L	1.123092e+00	4.682231e-01	0	9.829714e-01	6.812053e-01	9.901381e-01	1.134548e+00
MTTP	0	0	6.418909e-01	0	6.002481e-01	1.983071e+00	1.673759e-01
MTUS1	6.880103e-01	1.021268e+00	1.472038e+00	7.342766e-01	1.064747e+00	1.236411e+00	5.037428e-01
MTUS2	7.203896e+00	3.433597e-01	1.633993e+00	0	0	1.505122e+00	0
MTVR2	0	1.225575e-01	0	0	2.025200e-01	4.316315e-02	0
MTX1	8.173455e-01	4.020995e-01	6.531741e-01	7.854187e-01	9.105001e-01	7.177897e-01	1.175469e+00
MTX2	6.451182e-01	3.716713e-01	7.597882e-01	6.090120e-01	8.807864e-01	6.386867e-01	1.224293e+00
MTX3	7.100655e-01	1.095556e+00	6.292758e-01	8.242088e-01	5.549982e-01	8.319520e-01	6.220178e-01
MUC1	4.807151e-01	0	1.022094e+00	9.824869e-01	2.266209e+00	1.065073e+00	1.468334e+00
MUC12	0	6.738591e-01	0	2.479152e-01	1.004151e+00	6.322713e-01	7.678670e-01
MUC13	3.790633e-01	9.454937e-01	4.643645e-01	1.064254e+00	2.380526e+00	1.791062e+00	0
MUC15	1.297103e+00	0	5.038531e+00	0	4.047745e-01	0	6.246057e-01
MUC16	0	0	0	1.063872e+00	1.280502e-01	0	4.132684e+00
MUC17	4.431587e-01	0	0	0	3.377576e+00	1.508245e+00	0
MUC2	0	0	0	0	1.000678e+00	8.271249e-01	1.175383e+00
MUC20	1.115908e+00	0	3.944309e-01	5.593225e-01	1.716718e+00	1.000129e+00	1.174241e+00
MUC21	0	0	0	2.284377e-01	2.025698e-01	0	2.670892e+00
MUC4	0	0	0	2.171976e-01	1.561362e+00	0	2.773559e+00
MUC5B	0	1.968969e-01	2.245689e-01	1.091580e+00	2.213294e+00	2.315900e+00	6.371350e-01
MUC6	1.529182e+00	1.239753e+00	4.430072e+00	8.716946e-01	1.832507e+00	3.393851e+00	0
MUC7	0	0	0	0	0	2.414409e-01	0
MUCL1	2.167369e-02	0	0	0	1.391748e-01	9.997484e-02	1.376472e-01
MUDENG	9.101687e-01	8.973946e-01	7.657411e-01	7.315266e-01	9.052438e-01	1.022160e+00	6.362793e-01
MUL1	9.353295e-01	6.349024e-01	9.971532e-01	8.458688e-01	8.530207e-01	9.421165e-01	1.121859e+00
MUM1	1.267297e+00	9.624895e-01	4.861660e-01	9.074748e-01	9.747584e-01	1.058012e+00	7.177203e-01
MUM1L1	2.258877e+00	1.710174e-01	2.087810e+00	1.680109e+00	0	1.160480e+00	0
MURC	1.767775e-01	3.541670e-01	2.202715e-01	1.197565e+00	7.803453e-02	1.481029e-01	3.033825e-02
MUS81	5.702436e-01	8.164073e-01	4.566867e-01	5.775839e-01	1.050979e+00	7.646525e-01	1.101452e+00
MUSK	6.064675e-01	2.910769e+00	6.868940e-01	0	4.180814e-02	6.834967e-01	0
MUSTN1	2.389629e+00	2.330380e+00	1.032360e+00	0	6.894985e-01	2.038329e+00	3.141415e-01
MUT	7.852484e-01	6.355474e-01	8.751215e-01	7.961675e-01	7.124962e-01	1.045410e+00	4.019862e-01
MUTED	7.435775e-01	9.887540e-01	6.677831e-01	7.799551e-01	5.740794e-01	7.282600e-01	4.802067e-01
MUTYH	5.171475e-01	1.032868e+00	0	2.677479e-01	1.034211e+00	6.607348e-01	9.915618e-01
MVD	7.398349e-01	5.951106e-01	6.400312e-01	7.133199e-01	1.274781e+00	6.485537e-01	1.261605e+00
MVK	1.122475e+00	4.649444e-01	6.770689e-01	3.939310e-01	1.027171e+00	7.549365e-01	1.118903e+00
MVP	7.228608e-01	6.837944e-01	7.709928e-01	9.299280e-01	1.552334e+00	1.041768e+00	1.604054e+00
MX1	1.012149e+00	1.635688e+00	3.296159e-01	8.065891e-01	1.470825e+00	5.208876e-01	1.696486e+00
MX2	7.552236e-01	1.397227e+00	0	1.073553e+00	1.242837e+00	5.458018e-01	1.236805e+00
MXD1	2.654104e-01	5.953431e-01	9.617133e-02	8.432839e-01	1.655093e+00	7.231772e-01	1.084793e+00
MXD3	0	6.447016e-01	4.216992e-01	2.918681e-01	1.064881e+00	3.698471e-01	1.394572e+00
MXD4	1.495760e+00	1.306700e+00	7.851791e-01	8.008047e-01	8.616540e-01	1.222157e+00	7.582342e-01
MXI1	6.056219e-02	3.989994e-01	8.546816e-01	6.422283e-01	7.915493e-01	7.860272e-01	8.939182e-01
MXRA5	1.045213e+00	3.199691e-01	5.279411e-01	2.984564e+00	8.733043e-01	8.714606e-01	8.715350e-01
MXRA7	1.926915e+00	8.128341e-01	6.753515e-01	1.829679e+00	5.026438e-01	1.787512e+00	5.078720e-01
MXRA8	1.155647e+00	7.845695e-01	3.704991e-01	2.765942e+00	8.039518e-01	1.301048e+00	1.031540e+00
MYADM	1.098858e+00	1.044066e+00	6.740455e-01	1.592158e+00	9.741372e-01	1.572040e+00	7.027124e-01
MYADML	0	0	0	0	4.486842e-03	0	0
MYADML2	0	3.702450e-02	0	3.156202e-02	2.680024e-01	2.307047e-01	1.643755e-01
MYB	0	1.793134e+00	0	0	9.791503e-01	8.211720e-01	4.618810e-01
MYBBP1A	8.117965e-01	1.258996e+00	6.647233e-01	6.012016e-01	7.320704e-01	7.737751e-01	9.281728e-01
MYBL1	3.457439e-01	1.702996e+00	2.013339e-01	4.030957e-01	4.731956e-02	7.711452e-01	1.011441e+00
MYBL2	0	7.345014e-01	6.714016e-01	1.648772e-01	7.869134e-01	0	2.146815e+00
MYBPC1	0	3.751151e-01	6.959722e-01	3.538472e-02	1.519149e+00	5.621387e-01	1.261180e-01
MYBPC2	6.997662e-01	4.052371e+00	1.303280e+00	0	0	2.044936e-01	1.077258e-01
MYBPC3	0	1.240817e+00	2.971403e-02	0	3.045390e-01	2.029546e-01	1.761029e-01
MYBPH	2.913834e-01	3.334905e-01	6.712661e-01	2.830062e-02	0	0	0
MYBPHL	1.366693e+00	3.138882e-01	0	0	1.185631e-01	4.175554e-01	0
MYC	7.974353e-01	1.663142e+00	1.567501e+00	5.031978e-01	7.347101e-01	1.057482e+00	1.092957e+00
MYCBP	2.942121e-01	6.253857e-01	8.760053e-01	6.072548e-01	9.822083e-01	7.553833e-01	1.146753e+00
MYCBP2	1.214599e+00	1.903216e+00	9.037703e-01	7.686974e-01	6.828276e-01	1.078671e+00	5.758990e-01
MYCBPAP	5.832608e-01	1.053636e+00	8.536633e-01	2.668639e-01	0	1.437165e-01	7.801657e-02
MYCL1	8.048865e-01	1.181215e+00	2.444648e+00	5.059167e-01	7.822923e-01	5.929632e-01	9.198572e-01
MYCN	1.123415e+00	6.411342e-01	0	1.305026e-01	8.724686e-01	7.736260e-01	3.157786e-02
MYCNOS	8.499180e-02	6.330264e-02	0	0	1.733644e-01	3.469644e-02	7.928640e-03
MYCT1	1.769449e+00	1.955775e+00	7.000812e-01	8.736016e-01	2.658461e-01	2.003034e+00	0
MYD88	5.492537e-01	9.933499e-01	7.752632e-01	8.583471e-01	1.287657e+00	6.175043e-01	1.346310e+00
MYEF2	2.050497e+00	1.487155e+00	8.643641e-01	3.940311e-02	5.449428e-01	1.192938e+00	7.754083e-02
MYEOV	3.904023e-01	0	6.324053e-01	5.103627e-01	1.803034e+00	2.815746e-01	2.527942e+00
MYEOV2	1.044478e+00	9.113076e-01	1.322159e+00	8.183983e-01	9.593199e-01	1.049147e+00	1.177655e+00
MYF5	0	4.269002e-02	0	0	2.257366e-03	0	0
MYF6	0	1.518369e-01	0	3.940713e-02	0	4.888369e-02	3.739517e-02
MYH1	1.097971e+00	2.104926e-01	5.226761e-01	0	0	1.166360e-01	0
MYH10	1.881219e+00	1.022043e+00	5.662792e-01	2.426194e+00	2.946384e-01	1.446558e+00	0
MYH11	1.091666e+00	6.500536e-01	8.983635e-01	1.525538e+00	9.488555e-01	4.313145e+00	3.795564e-02
MYH13	6.593205e-01	0	0	7.599339e-01	0	8.195850e-03	1.514942e-01
MYH14	6.665846e-01	4.566264e-01	7.253375e-01	7.142911e-01	1.917181e+00	7.120777e-01	2.052661e+00
