sampleID	D11.8_CHAN-INTERFERON-PRODUCING-DENDRITIC-CELL	D8.6_DOANE-BREAST-CANCER-ESR1-DN	D11.3_FARMER-BREAST-CANCER-CLUSTER-5	D11.5_NAKAYAMA-SOFT-TISSUE-TUMORS-PCA2-DN	D11.10_REACTOME-GLUCURONIDATION	D11.1_MODULE-352	D11.2_NADH-DEHYDROGENASE-COMPLEX	D9.8_SMID-BREAST-CANCER-RELAPSE-IN-LIVER-DN	D9.2_FINETTI-BREAST-CANCERS-KINOME-BLUE
TCGA-EW-A1IY-01A-11R-A13Q-07	5.236400e-01	2.179400e-01	1.348438e+00	4.012571e-01	9.871137e-02	4.390687e+00	1.871057e+00	7.561860e-01	1.116636e+00
TCGA-EW-A1IZ-01A-11R-A13Q-07	7.964538e-01	2.446497e-01	7.832076e-01	5.986817e-01	0	3.011804e+00	3.445815e+00	4.043129e-01	2.812123e+00
TCGA-EW-A1J1-01A-11R-A13Q-07	2.455427e-01	0	8.484377e-01	1.938374e-01	0	3.846798e+00	2.907536e+00	1.673494e+00	2.385885e+00
TCGA-EW-A1J2-01A-21R-A13Q-07	2.814895e-01	6.431210e-01	1.258710e+00	9.140128e-01	0	3.565180e+00	2.242679e+00	5.452298e-01	2.506331e+00
TCGA-EW-A1J3-01A-11R-A13Q-07	1.880900e-01	3.677270e-01	1.147415e+00	4.258850e-01	0	3.790211e+00	2.531339e+00	5.979944e-01	2.697908e+00
TCGA-EW-A1J5-01A-11R-A13Q-07	5.803318e-01	2.341233e-01	9.318426e-01	5.624873e-01	0	3.704027e+00	2.575308e+00	5.695948e-01	3.160551e+00
TCGA-EW-A1J6-01A-11R-A13Q-07	5.428884e-01	2.324715e-01	6.104033e-01	6.184928e-01	0	3.292358e+00	3.410818e+00	1.069800e+00	2.370996e+00
TCGA-EW-A1OV-01A-11R-A144-07	8.085502e-01	1.346480e-01	1.020312e+00	7.190477e-01	1.224610e-01	3.571367e+00	3.040387e+00	0	1.497249e+00
TCGA-EW-A1OW-01A-21R-A144-07	4.110833e-01	1.707437e+00	1.320040e+00	4.988094e-01	0	3.969412e+00	2.934038e+00	0	0
TCGA-EW-A1OX-01A-11R-A144-07	0	0	5.031796e-01	1.481232e-01	0	4.134137e+00	3.055335e+00	2.135121e+00	1.717303e+00
TCGA-EW-A1OY-01A-11R-A144-07	3.220031e-01	2.449433e-01	1.049956e+00	2.220880e-01	0	3.377949e+00	3.505272e+00	7.528568e-01	2.668321e+00
TCGA-EW-A1OZ-01A-11R-A144-07	1.726388e-01	0	1.212784e+00	4.929259e-01	3.586340e-01	3.391562e+00	3.481308e+00	0	2.612992e+00
TCGA-EW-A1P0-01A-11R-A144-07	1.455278e-01	0	9.578960e-01	4.381788e-01	0	3.730720e+00	3.104557e+00	7.949282e-01	2.615140e+00
TCGA-EW-A1P1-01A-31R-A14D-07	4.423411e-01	9.863303e-01	1.166873e+00	1.489171e+00	3.592718e-01	3.420880e+00	2.330315e+00	0	1.201071e+00
TCGA-EW-A1P3-01A-11R-A144-07	2.678868e-01	3.334332e-01	1.028234e+00	8.404810e-01	0	2.811391e+00	3.405085e+00	4.876130e-01	3.042672e+00
TCGA-EW-A1P4-01A-21R-A144-07	7.725899e-01	1.313316e+00	1.372333e+00	1.648424e-01	0	3.916006e+00	3.154953e+00	6.271210e-02	0
TCGA-EW-A1P5-01A-11R-A144-07	3.756056e-01	4.860623e-02	1.231924e+00	1.405116e-01	0	3.420542e+00	3.066185e+00	1.844941e+00	1.471953e+00
TCGA-EW-A1P6-01A-11R-A144-07	1.095393e-01	1.578341e-01	1.238539e+00	3.148827e-01	0	3.422842e+00	3.246428e+00	0	3.406760e+00
TCGA-EW-A1P7-01A-21R-A144-07	7.578388e-01	1.571724e+00	1.009665e+00	1.123731e+00	0	3.375248e+00	2.584085e+00	1.128313e-01	1.122700e+00
TCGA-EW-A1P8-01A-11R-A144-07	6.413301e-01	1.543450e+00	9.808077e-01	5.260457e-01	0	3.708695e+00	3.249980e+00	0	3.327012e-01
TCGA-EW-A1PA-01A-11R-A144-07	3.352595e-01	5.624297e-01	9.574842e-01	6.959662e-01	0	3.649876e+00	2.887155e+00	2.669773e-01	3.177763e+00
TCGA-EW-A1PB-01A-11R-A144-07	1.160509e+00	9.479660e-01	8.138790e-01	2.149716e-01	5.657141e-02	3.486927e+00	3.693764e+00	3.890849e-01	0
TCGA-EW-A1PC-01B-11R-A21T-07	3.187032e-01	3.254189e-01	1.286703e+00	2.759516e-02	1.782129e-01	3.504229e+00	3.563084e+00	7.069824e-01	1.164416e+00
TCGA-EW-A1PD-01A-11R-A144-07	6.285510e-02	4.033111e-01	1.245253e+00	9.145267e-01	0	3.746733e+00	2.708608e+00	5.185328e-01	2.363522e+00
TCGA-EW-A1PE-01A-11R-A144-07	5.563591e-01	0	1.127105e+00	4.506233e-01	0	3.494615e+00	2.495962e+00	1.854854e+00	1.293069e+00
TCGA-EW-A1PF-01A-11R-A144-07	3.024444e-01	3.762379e-01	1.324685e+00	7.260867e-01	0	3.513361e+00	2.705010e+00	7.907978e-01	2.213377e+00
TCGA-EW-A1PG-01A-11R-A144-07	1.426964e-01	1.181906e+00	1.263283e+00	6.886447e-01	2.472145e-01	3.730264e+00	2.240069e+00	1.217430e-01	1.639891e+00
TCGA-EW-A1PH-01A-11R-A14M-07	5.110142e-01	1.618757e+00	1.080604e+00	2.665781e-01	0	3.945435e+00	3.186609e+00	0	3.296853e-01
TCGA-EW-A2FR-01A-11R-A21T-07	2.367693e-01	1.552700e-01	1.903243e+00	5.680632e-01	5.552864e-01	3.533783e+00	2.954973e+00	0	9.371084e-01
TCGA-EW-A2FS-01A-11R-A17B-07	4.603449e-01	8.125314e-01	7.975571e-01	7.171811e-01	0	3.049529e+00	3.296663e+00	7.347676e-01	2.803214e+00
TCGA-EW-A2FV-01A-11R-A17B-07	6.157985e-01	5.706683e-01	1.024382e+00	6.921975e-01	1.944326e-01	3.571682e+00	2.775081e+00	4.923321e-01	1.994064e+00
TCGA-EW-A2FW-01A-11R-A17B-07	0	0	9.123316e-01	4.584902e-01	0	3.366567e+00	3.518926e+00	1.309142e+00	2.369562e+00
TCGA-EW-A3E8-01B-11R-A24H-07	4.823167e-01	6.390731e-02	8.638398e-01	1.189538e+00	0	2.666425e+00	3.315594e+00	0	3.707019e+00
TCGA-EW-A3U0-01A-11R-A22K-07	8.533461e-01	1.344463e+00	9.628351e-01	1.102526e+00	0	3.474030e+00	2.950964e+00	0	7.398653e-01
TCGA-EW-A423-01A-11R-A24H-07	2.971132e-01	9.177891e-02	7.953274e-01	3.294294e-01	0	2.641895e+00	3.995141e+00	1.137357e+00	2.251638e+00
TCGA-EW-A424-01A-11R-A24H-07	3.000258e-02	8.033259e-01	1.133369e+00	6.400469e-01	0	2.698914e+00	3.624263e+00	0	3.341449e+00
TCGA-EW-A6S9-01A-22R-A33J-07	1.914713e-01	1.111497e-01	1.608235e+00	2.428039e-01	2.343777e-01	3.601195e+00	3.159445e+00	5.242848e-02	2.188918e+00
TCGA-EW-A6SA-01A-21R-A32P-07	0	0	6.281082e-01	2.515672e-01	0	3.694237e+00	3.761967e+00	3.198733e-01	3.452605e+00
TCGA-EW-A6SB-01A-12R-A32P-07	1.044367e+00	1.682490e+00	5.584673e-01	1.029039e-01	0	3.313298e+00	3.892141e+00	9.342563e-02	5.063056e-02
TCGA-EW-A6SC-01A-12R-A32P-07	2.390178e-01	2.951428e-01	1.239543e+00	8.039386e-01	0	3.308008e+00	2.938006e+00	5.677340e-01	2.964328e+00
TCGA-EW-A6SD-01A-12R-A33J-07	6.295798e-01	6.713561e-02	1.324410e+00	1.930607e-01	1.130168e+00	3.726005e+00	2.964650e+00	0	4.365341e-01
TCGA-GI-A2C8-11A-22R-A16F-07	0	3.859184e-02	3.781475e-01	2.424103e+00	0	3.904961e+00	2.551858e+00	1.659492e-01	6.227146e-01
TCGA-GI-A2C8-01A-11R-A16F-07	2.238883e-01	0	1.393757e+00	6.283793e-01	8.389051e-02	3.658461e+00	2.579703e+00	8.333496e-01	1.624986e+00
TCGA-GI-A2C9-11A-22R-A21T-07	2.332241e-01	1.717357e+00	6.671172e-01	1.873054e+00	0	3.267541e+00	2.192177e+00	2.056536e-01	1.581841e+00
TCGA-GI-A2C9-01A-11R-A21T-07	3.726399e-01	1.696120e+00	1.332311e+00	2.217160e-01	0	3.864670e+00	3.135113e+00	3.320283e-01	0
TCGA-GM-A2D9-01A-11R-A18M-07	2.290334e-01	1.034707e-01	1.130762e+00	7.316680e-01	0	2.708912e+00	3.448361e+00	1.094923e+00	2.054054e+00
TCGA-GM-A2DA-01A-11R-A18M-07	4.389897e-01	2.470061e-01	1.133028e+00	1.048053e+00	0	2.854109e+00	3.108625e+00	3.657445e-01	2.434303e+00
TCGA-GM-A2DB-01A-31R-A18M-07	6.907472e-01	7.308841e-01	9.329272e-01	3.514921e-01	1.078800e+00	3.041695e+00	3.573509e+00	5.519356e-02	3.293201e-01
TCGA-GM-A2DC-01A-11R-A18M-07	1.841968e-02	4.778497e-02	6.951203e-01	6.363315e-01	0	3.152148e+00	3.640729e+00	9.616808e-01	3.059296e+00
TCGA-GM-A2DD-01A-11R-A180-07	7.753843e-01	4.319111e-01	1.156545e+00	9.384128e-01	1.054422e+00	2.873077e+00	3.243390e+00	0	7.290864e-01
TCGA-GM-A2DF-01A-11R-A180-07	7.263524e-01	1.267553e+00	1.054844e+00	8.602439e-01	0	3.107368e+00	3.710365e+00	0	3.484801e-01
TCGA-GM-A2DH-01A-11R-A180-07	7.280887e-01	3.219361e-01	1.002578e+00	3.858388e-01	1.883770e-01	4.068611e+00	2.703328e+00	0	1.714805e+00
TCGA-GM-A2DI-01A-31R-A18M-07	6.758981e-01	4.253682e-01	1.155273e+00	8.883813e-01	0	3.479930e+00	2.511091e+00	2.451550e-01	2.687341e+00
TCGA-GM-A2DK-01A-21R-A180-07	3.356131e-01	5.741886e-01	9.331584e-01	1.295713e+00	0	2.832962e+00	3.321818e+00	8.163522e-01	2.415992e+00
TCGA-GM-A2DL-01A-11R-A18M-07	1.519474e-01	0	1.337683e+00	1.042134e+00	9.311311e-02	3.197055e+00	3.300250e+00	1.620088e-01	1.902219e+00
TCGA-GM-A2DM-01A-11R-A180-07	0	1.857564e-01	9.794869e-01	2.627864e-01	0	3.544955e+00	3.180327e+00	2.337192e+00	9.662785e-01
TCGA-GM-A2DN-01A-11R-A180-07	6.465353e-01	6.928378e-01	1.136346e+00	4.446284e-01	0	3.358343e+00	2.810936e+00	7.157950e-01	1.624697e+00
TCGA-GM-A2DO-01A-11R-A18M-07	9.197711e-01	5.722566e-02	7.049915e-01	4.827422e-01	0	3.026021e+00	3.427710e+00	1.327339e-01	3.572974e+00
TCGA-GM-A3NW-01A-21R-A22K-07	1.626795e-01	5.530612e-01	6.502186e-01	1.003897e+00	0	3.064279e+00	3.208763e+00	4.841918e-01	3.326663e+00
TCGA-GM-A3NY-01A-11R-A21T-07	2.796729e-01	6.025288e-01	9.272638e-01	8.449433e-01	0	2.600127e+00	3.441296e+00	6.712659e-01	2.491465e+00
TCGA-GM-A3XG-01A-31R-A24H-07	3.708765e-03	1.748709e+00	6.136386e-01	9.478003e-01	1.681085e-01	2.491385e+00	3.346121e+00	2.419573e-01	2.535237e+00
TCGA-GM-A3XL-01A-11R-A22U-07	9.125067e-01	1.306060e+00	6.598977e-01	1.889953e-01	1.678206e-01	3.290053e+00	3.992429e+00	0	3.740148e-01
TCGA-GM-A3XN-01A-12R-A22U-07	3.752262e-01	6.246375e-01	1.106655e+00	1.341358e+00	0	2.707811e+00	3.178729e+00	1.581611e-01	2.866973e+00
TCGA-GM-A4E0-01A-12R-A266-07	4.415162e-01	6.934490e-01	8.197310e-01	1.904401e+00	0	2.604511e+00	2.928471e+00	3.816648e-01	1.862354e+00
TCGA-GM-A5PV-01A-11R-A28M-07	2.187331e-01	1.010447e+00	4.121962e-01	7.930857e-01	1.240695e-01	2.681386e+00	3.333876e+00	5.841080e-01	3.066356e+00
TCGA-GM-A5PX-01A-12R-A28M-07	6.404405e-02	3.310161e-01	1.130072e+00	1.209602e+00	0	2.635361e+00	3.378179e+00	4.463942e-01	2.407515e+00
TCGA-HN-A2NL-01A-11R-A18M-07	5.587617e-01	1.177740e+00	6.818374e-01	4.590077e-01	0	3.776459e+00	3.528199e+00	0	9.127721e-01
TCGA-HN-A2OB-01A-21R-A27Q-07	9.056861e-02	8.333717e-01	1.120117e+00	1.282246e+00	0	3.013196e+00	2.760074e+00	0	2.904881e+00
TCGA-JL-A3YW-01A-12R-A239-07	6.331180e-01	3.966677e-01	1.669895e+00	6.837605e-01	8.712516e-01	2.998396e+00	3.395532e+00	0	2.549168e-01
TCGA-JL-A3YX-01A-11R-A22U-07	1.320685e-01	4.522622e-01	1.071155e+00	6.129389e-01	4.100930e-03	2.806681e+00	3.739573e+00	0	3.125202e+00
TCGA-LD-A66U-01A-11R-A31O-07	4.126674e-01	6.102518e-01	1.030663e+00	8.802557e-01	0	2.092745e+00	3.956963e+00	3.816274e-01	3.432153e+00
TCGA-LD-A74U-01A-13R-A33J-07	3.424566e-01	7.748294e-01	1.106896e+00	1.123993e+00	0	2.951872e+00	2.932862e+00	2.334378e-01	2.213598e+00
TCGA-LD-A7W5-01A-22R-A352-07	5.969706e-01	5.113605e-01	8.871556e-01	1.078382e+00	0	2.921932e+00	3.289158e+00	0	3.171875e+00
TCGA-LD-A7W6-01A-81R-A352-07	3.033639e-01	6.680445e-01	8.027836e-01	9.373430e-01	0	3.024768e+00	2.848648e+00	9.078930e-01	3.068330e+00
TCGA-LD-A9QF-01A-32R-A41B-07	8.748006e-01	5.724003e-01	1.258348e+00	8.691869e-01	5.911870e-01	2.959697e+00	3.048023e+00	1.285602e-01	9.289773e-01
TCGA-LL-A440-01A-11R-A24H-07	3.480229e-01	9.353774e-01	1.044169e+00	1.529822e+00	0	2.925559e+00	2.653627e+00	3.175457e-01	2.185446e+00
TCGA-LL-A441-01A-11R-A24H-07	7.011556e-01	1.419254e+00	7.785939e-01	9.487693e-01	0	3.360914e+00	2.913186e+00	2.301530e-02	1.546823e+00
TCGA-LL-A442-01A-11R-A24H-07	0	0	4.794443e-01	3.524542e-01	0	3.637271e+00	3.127269e+00	2.450250e+00	1.489916e+00
TCGA-LL-A50Y-01A-11R-A266-07	2.203248e-01	0	8.244552e-01	5.308482e-01	0	2.195733e+00	4.086145e+00	1.075276e+00	2.503657e+00
TCGA-LL-A5YL-01A-12R-A29R-07	4.390669e-01	5.548304e-01	1.134404e+00	5.817722e-01	3.641786e-01	2.311581e+00	3.925441e+00	5.493357e-01	1.454493e+00
TCGA-LL-A5YM-01A-11R-A28M-07	9.831993e-02	0	7.982801e-01	9.827919e-01	0	1.872837e+00	4.825664e+00	1.633479e+00	1.433732e+00
TCGA-LL-A5YN-01A-11R-A28M-07	8.595192e-01	3.683107e-01	8.731973e-01	4.976593e-01	6.953238e-02	2.187348e+00	4.063790e+00	5.329463e-01	2.397094e+00
TCGA-LL-A5YO-01A-21R-A28M-07	1.062452e+00	3.680293e-01	1.055337e+00	4.715283e-01	9.307504e-01	2.986315e+00	3.462457e+00	0	6.618491e-01
TCGA-LL-A5YP-01A-21R-A28M-07	4.260332e-01	1.462135e+00	1.426634e+00	6.746640e-01	0	3.280806e+00	3.518631e+00	0	1.756419e-01
TCGA-LL-A6FP-01A-11R-A31O-07	0	1.472450e-01	4.863353e-01	2.530106e-01	1.158139e-01	2.519284e+00	4.267404e+00	1.159857e+00	2.177219e+00
TCGA-LL-A6FQ-01A-11R-A31O-07	1.895154e-01	8.793148e-02	9.752479e-01	4.398975e-01	0	1.972604e+00	4.691373e+00	1.665059e+00	1.859683e+00
TCGA-LL-A6FR-01A-12R-A31O-07	1.303493e-01	1.776495e+00	1.476209e+00	1.624843e-01	0	2.252108e+00	4.739725e+00	1.758657e-01	3.117703e-02
TCGA-LL-A73Y-01A-11R-A33J-07	3.746322e-01	1.642678e+00	1.293557e+00	7.833259e-01	0	3.633918e+00	2.936377e+00	0	6.390666e-01
TCGA-LL-A73Z-01A-11R-A32P-07	5.775020e-01	1.196626e+00	9.465242e-01	8.760689e-01	4.313186e-01	2.790136e+00	3.169402e+00	3.163545e-01	1.304283e+00
TCGA-LL-A740-01A-21R-A32P-07	2.431276e-01	3.605779e-01	1.500927e+00	5.466043e-01	1.197373e+00	3.330582e+00	3.095481e+00	0	5.729529e-01
TCGA-LL-A7SZ-01A-32R-A352-07	6.814990e-01	0	8.839563e-01	5.694303e-01	2.214896e-01	2.109079e+00	4.553591e+00	0	2.890645e+00
TCGA-LL-A7T0-01A-31R-A352-07	4.337302e-01	3.307718e-01	1.040991e+00	2.947419e-01	0	3.138069e+00	3.859274e+00	0	3.217358e+00
TCGA-LL-A8F5-01A-11R-A36F-07	6.031142e-01	1.056265e+00	1.264878e+00	3.633560e-01	0	2.976659e+00	4.213402e+00	1.404265e-01	1.659633e-01
TCGA-LL-A9Q3-01A-11R-A41B-07	3.025768e-01	0	1.101946e+00	4.084931e-01	2.189241e-02	2.485764e+00	4.267390e+00	8.345600e-01	2.225254e+00
TCGA-LQ-A4E4-01A-11R-A266-07	0	1.759704e-01	6.959287e-01	1.044481e+00	0	3.322047e+00	3.086007e+00	6.707902e-01	2.023338e+00
TCGA-MS-A51U-01A-31R-A266-07	2.869028e-01	7.963565e-01	1.045474e+00	9.694234e-01	0	3.000225e+00	2.817143e+00	5.127244e-01	2.933184e+00
TCGA-OK-A5Q2-01A-11R-A27Q-07	4.401812e-01	6.675142e-01	1.025588e+00	1.040701e+00	1.407574e-01	2.905632e+00	3.028956e+00	0	2.436563e+00
TCGA-OL-A5D6-01A-21R-A27Q-07	3.195982e-01	5.063780e-01	1.354772e+00	7.117610e-01	1.385928e+00	3.027791e+00	3.092826e+00	0	4.185769e-01
TCGA-OL-A5D7-01A-11R-A27Q-07	9.901687e-01	1.032391e+00	6.885805e-01	3.492301e-01	0	3.113850e+00	4.170325e+00	0	5.936145e-01
TCGA-OL-A5D8-01A-11R-A27Q-07	2.475640e-01	2.169703e-02	9.912615e-01	3.312129e-01	0	3.168451e+00	3.569578e+00	4.154879e-01	3.492778e+00
TCGA-OL-A5DA-01A-11R-A27Q-07	1.723222e-01	5.995085e-01	1.092638e+00	3.456689e-01	0	3.033220e+00	3.435868e+00	0	3.906406e+00
TCGA-OL-A5RU-01A-11R-A28M-07	4.811259e-01	4.214396e-01	7.673046e-01	1.000917e+00	0	2.902285e+00	3.079671e+00	8.854913e-01	2.191990e+00
TCGA-OL-A5RV-01A-12R-A28M-07	1.510099e-01	1.003963e+00	9.526288e-01	6.687134e-01	1.146534e-01	3.070697e+00	2.816220e+00	2.862169e-01	2.857970e+00
TCGA-OL-A5RW-01A-11R-A28M-07	5.674670e-01	1.726746e+00	1.156630e+00	6.419509e-02	0	2.638329e+00	4.343043e+00	3.886308e-01	1.083568e-01
TCGA-OL-A5RX-01A-11R-A28M-07	2.349292e-01	1.139370e+00	8.591871e-01	9.081039e-01	0	2.930796e+00	2.958104e+00	1.454316e-01	2.719474e+00
TCGA-OL-A5RY-01A-21R-A28M-07	7.651923e-01	9.231756e-01	1.207064e+00	9.933991e-01	5.062233e-01	2.952816e+00	3.027103e+00	6.443048e-02	6.894503e-01
TCGA-OL-A5RZ-01A-11R-A28M-07	6.421179e-02	3.809752e-01	8.312495e-01	4.996841e-01	5.487688e-01	3.242414e+00	3.858388e+00	0	1.738607e+00
TCGA-OL-A5S0-01A-11R-A28M-07	6.922011e-01	1.431316e+00	1.239427e+00	6.712198e-01	0	2.710410e+00	4.069979e+00	0	1.214752e-01
TCGA-OL-A66H-01A-11R-A29R-07	3.970883e-01	0	8.418285e-01	6.509734e-01	0	2.921483e+00	3.502098e+00	2.010213e+00	1.335622e+00
TCGA-OL-A66I-01A-21R-A29R-07	9.340613e-01	1.113009e+00	1.221114e+00	6.300101e-01	0	3.301331e+00	3.492663e+00	0	3.887381e-01
TCGA-OL-A66J-01A-11R-A29R-07	1.054765e-01	4.466936e-01	9.163815e-01	1.454030e+00	0	2.803658e+00	3.349556e+00	2.815563e-01	3.220410e+00
TCGA-OL-A66K-01A-11R-A29R-07	6.611114e-02	4.030542e-01	1.199156e+00	6.445717e-01	0	2.982538e+00	3.314101e+00	5.479140e-01	3.153263e+00
TCGA-OL-A66L-01A-12R-A31O-07	3.916190e-01	5.350427e-01	9.013875e-01	1.386348e+00	0	1.629932e+00	4.237282e+00	4.871398e-01	2.476956e+00
TCGA-OL-A66N-01A-12R-A31O-07	2.445768e-01	6.342186e-01	1.070870e+00	8.956380e-01	2.426982e-01	2.209821e+00	3.898753e+00	3.349634e-01	2.048818e+00
TCGA-OL-A66O-01A-11R-A31O-07	8.907768e-02	2.090349e-01	9.732410e-01	2.409557e-01	0	2.264400e+00	4.605965e+00	1.075234e+00	2.990213e+00
TCGA-OL-A66P-01A-11R-A31O-07	8.418603e-01	1.520563e-01	9.727524e-01	8.669432e-01	1.159687e+00	2.296276e+00	3.941118e+00	0	6.912311e-01
TCGA-OL-A6VO-01A-12R-A33J-07	6.269558e-01	1.202424e+00	8.348944e-01	3.721039e-01	0	3.723110e+00	3.609766e+00	0	5.507611e-01
TCGA-OL-A6VQ-01A-12R-A41B-07	2.587489e-01	7.346897e-01	1.114449e+00	1.015851e+00	0	3.102276e+00	2.682572e+00	1.378297e-01	3.057534e+00
TCGA-OL-A6VR-01A-32R-A33J-07	6.573748e-02	8.112413e-01	5.236992e-01	6.420600e-01	1.935735e-01	2.878239e+00	3.397802e+00	2.401949e-01	3.804081e+00
TCGA-OL-A97C-01A-32R-A41B-07	9.371521e-02	8.027273e-01	1.263854e+00	7.448920e-01	0	3.234528e+00	3.169135e+00	4.750995e-01	2.185839e+00
TCGA-PE-A5DC-01A-12R-A27Q-07	3.104036e-01	5.116054e-01	9.366982e-01	6.616348e-01	0	2.851399e+00	3.705103e+00	4.621021e-01	3.107013e+00
TCGA-PE-A5DD-01A-12R-A27Q-07	2.331521e-01	0	1.030985e+00	9.156421e-01	0	2.751086e+00	3.361200e+00	7.201852e-01	2.498895e+00
TCGA-PE-A5DE-01A-11R-A27Q-07	7.301426e-01	2.596492e-01	9.237896e-01	7.735099e-01	0	2.907035e+00	2.976816e+00	1.361498e+00	1.570353e+00
TCGA-PL-A8LV-01A-21R-A41B-07	6.344343e-01	1.562432e+00	1.142903e+00	3.049428e-01	0	3.288439e+00	3.533619e+00	0	9.065824e-01
TCGA-PL-A8LX-01A-11R-A41B-07	0	0	7.402499e-01	4.296140e-01	0	3.070714e+00	3.889699e+00	2.214503e+00	1.287722e+00
TCGA-PL-A8LY-01A-11R-A41B-07	1.546304e-01	2.011919e+00	3.891525e-01	7.342575e-01	1.424305e-01	2.774549e+00	3.342504e+00	2.466641e-01	2.001586e+00
TCGA-PL-A8LZ-01A-31R-A36F-07	9.514136e-01	9.938515e-01	1.030296e+00	8.988235e-01	0	3.681663e+00	2.996126e+00	2.929926e-01	4.656412e-02
TCGA-S3-A6ZF-01A-32R-A32P-07	4.544655e-01	5.004018e-02	1.151386e+00	3.524667e-01	0	3.675131e+00	3.022569e+00	6.386077e-01	2.511083e+00
TCGA-S3-A6ZG-01A-22R-A32P-07	2.558314e-01	1.472779e-01	1.053152e+00	3.678377e-01	0	3.555361e+00	2.962213e+00	6.187233e-01	3.170575e+00
TCGA-S3-A6ZH-01A-22R-A32P-07	2.820424e-01	3.120512e-01	7.776877e-01	3.374683e-01	8.739969e-02	3.414702e+00	3.384106e+00	6.633557e-01	2.806925e+00
TCGA-S3-AA0Z-01A-11R-A41B-07	6.706399e-01	1.418117e+00	9.183732e-01	4.592778e-01	0	3.882834e+00	3.030567e+00	2.263224e-01	2.713216e-01
TCGA-S3-AA10-01A-21R-A41B-07	9.488505e-01	1.412182e+00	1.149432e+00	1.808592e-01	0	3.713330e+00	3.349191e+00	0	1.326843e-01
TCGA-S3-AA11-01A-31R-A41B-07	5.834677e-02	5.463238e-01	1.034399e+00	3.928408e-01	0	3.300047e+00	3.245137e+00	5.189537e-01	2.931380e+00
TCGA-S3-AA12-01A-11R-A41B-07	0	0	7.784349e-01	1.334941e-01	0	3.430215e+00	3.792947e+00	1.269177e-01	4.147916e+00
TCGA-S3-AA14-01A-11R-A41B-07	7.636372e-02	3.812140e-01	1.209790e+00	7.865362e-01	4.759298e-01	3.353626e+00	2.796375e+00	0	2.703342e+00
TCGA-S3-AA15-01A-11R-A41B-07	7.896434e-01	1.267885e+00	1.072346e+00	1.236373e+00	0	3.158910e+00	3.094226e+00	0	8.443210e-01
TCGA-S3-AA17-01A-11R-A41B-07	7.469513e-01	0	8.295992e-01	4.325443e-01	0	3.323485e+00	3.281387e+00	7.060516e-01	2.745101e+00
TCGA-UL-AAZ6-01A-11R-A41B-07	3.612054e-01	4.011906e-01	9.529707e-01	2.969675e-02	3.037571e-01	2.904245e+00	4.149004e+00	8.648647e-01	2.205905e+00
TCGA-UU-A93S-01A-21R-A41B-07	5.657862e-01	2.868085e-01	8.441456e-01	1.533439e-01	1.149859e+00	3.103602e+00	3.940951e+00	7.959511e-02	1.763170e-01
TCGA-V7-A7HQ-01A-11R-A33J-07	1.800382e-01	4.640701e-01	1.066381e+00	6.131559e-01	2.025681e-01	1.513643e+00	4.878496e+00	1.855899e-01	3.381626e+00
TCGA-W8-A86G-01A-21R-A36F-07	0	1.263807e+00	8.826508e-01	8.962483e-01	0	2.682783e+00	3.201882e+00	1.141024e-01	2.992767e+00
TCGA-WT-AB41-01A-11R-A41B-07	6.891075e-01	2.090961e-01	6.603435e-01	8.828830e-01	0	1.996678e+00	4.431227e+00	6.308376e-01	2.833404e+00
TCGA-WT-AB44-01A-11R-A41B-07	1.760685e-01	3.778114e-01	1.249826e+00	7.824455e-01	2.998316e-01	2.455328e+00	3.735371e+00	4.752766e-02	1.661796e+00
TCGA-XX-A899-01A-11R-A36F-07	5.188818e-01	4.610091e-01	1.024881e+00	1.297423e+00	0	3.113316e+00	2.788703e+00	0	2.827029e+00
TCGA-XX-A89A-01A-11R-A36F-07	5.097742e-01	4.277628e-01	1.158671e+00	1.496941e+00	0	3.093488e+00	2.697878e+00	4.205323e-01	1.552788e+00
TCGA-Z7-A8R5-01A-42R-A41B-07	4.444605e-01	1.354704e+00	8.940766e-01	8.544758e-01	2.344170e-01	2.199205e+00	3.624688e+00	3.506959e-01	1.707987e+00
TCGA-Z7-A8R6-01A-11R-A41B-07	2.294349e-01	2.322859e-01	1.127521e+00	3.275550e-01	0	3.062702e+00	3.665085e+00	3.464663e-01	3.068476e+00
