sampleID	D20.18_BRCA-Her2+	D29.14_Nonspecific	D28.6_UCEC	D29.25_Nonspecific	D28.23_TGCT	D28.16_Nonspecific	D29.10_PRAD	D29.22_SKCM	D28.19_LIHC	D29.27_LUAD	D28.11_BRCA-Chr8qAmp	D29.26_STAD+ESCA(Digestive)	D29.13_GBM+LGG	D27.13_BRCA-Luminal	D29.24_BLCA	D29.9_PCPG	D14.8_KIRC+KIRP(Pan-Kidney)	D21.5_COAD+STAD+ESCA(Pan-GI)	D27.24_BRCA-Basal	D21.12_THCA	D16.12_Pan-Squamous	D28.15_ACC	D29.18_NA	D29.1_NA	D20.2_NA
BRCA_2D277FFC_F83F_4882_98D7_525388B79C3B_X023_S01_L073_B1_T1_P057	4.518130e-01	2.223333e+00	1.102703e+00	5.160741e-01	3.150724e-02	0	8.823826e-01	0	0	0	1.902750e-01	0	0	2.373331e+00	0	6.452034e-01	0	0	0	0	0	3.726805e-01	0	4.953067e+00	2.558713e+00
BRCA_2D277FFC_F83F_4882_98D7_525388B79C3B_X023_S01_L074_B1_T2_P056	4.368607e-01	2.213351e+00	1.085618e+00	5.198775e-01	7.398408e-02	0	8.440640e-01	0	0	0	1.926168e-01	0	0	2.279473e+00	0	6.941154e-01	3.764672e-02	0	0	0	0	3.599819e-01	0	5.666029e+00	2.846703e+00
BRCA_3403FB04_ED81_489B_991C_715B423B87DB_X014_S02_L003_B1_T1_P030	0	0	0	7.952961e-01	5.413456e-01	8.689557e-02	2.258148e-01	8.567624e-02	0	2.929760e-01	9.918156e-01	0	0	1.997804e+00	0	8.476261e-01	0	2.980817e-01	7.443626e-01	3.018580e-01	0	0	1.541873e-01	6.506008e+00	2.868904e+00
BRCA_3403FB04_ED81_489B_991C_715B423B87DB_X014_S02_L004_B1_T2_P037	0	0	0	7.588723e-01	5.532489e-01	7.445700e-02	2.321326e-01	5.840995e-02	0	3.280684e-01	9.302964e-01	0	0	2.145965e+00	0	7.231951e-01	0	3.246670e-01	7.342133e-01	3.786602e-01	0	0	1.477698e-01	6.030170e+00	2.603746e+00
BRCA_359C8EB0_48BC_47D5_AD78_38B0AE6C5FB8_X018_S05_L032_B1_T1_P042	0	1.014091e-01	2.877386e-01	3.963563e-04	0	3.269943e-02	6.832018e-01	3.182543e-01	0	0	1.621078e-02	0	6.329820e-01	1.010853e+00	0	4.779177e-01	2.104033e-01	0	5.114162e-01	7.055635e-01	2.120351e-01	3.605598e-01	3.666452e-01	5.674044e+00	2.421122e+00
BRCA_359C8EB0_48BC_47D5_AD78_38B0AE6C5FB8_X018_S05_L033_B1_T2_P043	0	1.521937e-01	2.714976e-01	2.266765e-04	2.556676e-02	4.554487e-02	7.143497e-01	3.695585e-01	0	0	2.577391e-02	0	5.953008e-01	9.760867e-01	0	5.810121e-01	2.194007e-01	0	4.912745e-01	6.733138e-01	1.517152e-01	3.064035e-01	4.163334e-01	5.840380e+00	2.477973e+00
BRCA_36EA9779_3126_45DE_8C5D_3E6B3680086C_X012_S06_L035_B1_T1_P022	3.146317e-02	1.815958e-01	6.550854e-01	0	0	1.041134e+00	0	0	0	0	1.718509e+00	0	0	2.475139e-01	0	0	0	1.618404e-01	2.834340e+00	2.742350e-01	7.126783e-02	0	0	3.591914e+00	2.269083e+00
BRCA_36EA9779_3126_45DE_8C5D_3E6B3680086C_X012_S06_L036_B1_T2_P025	4.438184e-02	1.566079e-01	6.691256e-01	0	0	1.067711e+00	0	0	0	0	1.709606e+00	0	0	2.730749e-01	0	0	0	1.807464e-01	2.836478e+00	3.744378e-01	1.009215e-01	0	0	3.212840e+00	2.278609e+00
BRCA_3899957C_47D6_4274_AB3C_C9E6DE56437F_X008_S09_L017_B1_T1_P029	0	6.647877e-01	3.240376e-01	2.265580e+00	3.331104e-01	2.681114e-01	9.182063e-01	0	0	0	6.133252e-01	0	0	2.029107e+00	0	4.139464e-01	2.738301e-01	0	8.036022e-01	0	2.580605e-01	0	1.209912e+00	4.602846e+00	1.926275e+00
BRCA_3899957C_47D6_4274_AB3C_C9E6DE56437F_X008_S09_L018_B1_T2_P021	0	6.592856e-01	3.167930e-01	2.243785e+00	3.544461e-01	2.957366e-01	9.038781e-01	0	0	0	5.980001e-01	0	0	2.071346e+00	0	3.598889e-01	3.006837e-01	0	7.866251e-01	0	2.465158e-01	0	1.165114e+00	4.685276e+00	1.964557e+00
BRCA_474D1E91_69F9_4779_B8CE_18F4946A0D9A_X021_S03_L028_B1_T1_P054	0	4.610116e-01	1.268850e+00	0	0	1.253398e-01	0	1.101609e-01	0	0	1.472544e+00	0	0	3.704125e+00	0	5.420388e-01	1.292820e-01	1.221242e-01	2.455759e-01	0	0	7.985996e-01	4.144089e-01	5.732844e+00	2.600531e+00
BRCA_474D1E91_69F9_4779_B8CE_18F4946A0D9A_X021_S03_L029_B1_T2_P054	0	4.286539e-01	1.268246e+00	0	0	1.191199e-01	0	1.219196e-01	0	0	1.476955e+00	0	0	3.636861e+00	0	5.562831e-01	1.131876e-01	1.205760e-01	2.710772e-01	0	0	7.967587e-01	4.007034e-01	5.676006e+00	2.618421e+00
BRCA_4DE199D4_0892_462C_BE6E_09413F7EF76E_X018_S03_L029_B1_T1_P045	0	1.069117e+00	7.760128e-01	0	2.117882e-02	2.963323e-01	2.746518e-01	0	0	0	2.208829e-01	0	2.906000e-01	1.083046e+00	4.960958e-02	8.258160e-01	6.570538e-01	0	2.887136e-02	0	3.499449e-01	4.911503e-01	3.827203e-01	5.662100e+00	2.100903e+00
BRCA_4F06A0BF_EB31_45EE_BB09_5601502D86FE_X021_S07_L036_B1_T1_P052	0	4.911856e-01	1.744450e+00	0	6.566808e-03	0	6.570806e-01	0	0	0	0	0	0	2.308596e+00	0	7.047187e-01	0	0	0	0	0	3.659083e-01	2.213341e-01	6.547490e+00	2.943482e+00
BRCA_4F06A0BF_EB31_45EE_BB09_5601502D86FE_X021_S07_L037_B1_T2_P051	0	5.057908e-01	1.604881e+00	0	0	0	6.490955e-01	0	0	0	0	0	0	2.356828e+00	0	6.380609e-01	0	0	0	5.817272e-02	0	3.326219e-01	1.678627e-01	6.387146e+00	2.840449e+00
BRCA_503860D0_4069_4F6F_91F2_FFB24C3EA1E5_X005_S08_L018_B1_T1_P014	2.912860e+00	9.084752e-01	1.465738e+00	1.607497e+00	0	8.239923e-01	3.948274e-01	1.631247e-02	4.365209e-03	1.769317e-01	0	0	0	2.309628e+00	0	2.485959e-01	1.404764e-01	0	8.417003e-01	5.547669e-02	0	1.121434e-01	5.282539e-01	3.314939e+00	1.659739e+00
BRCA_503860D0_4069_4F6F_91F2_FFB24C3EA1E5_X005_S08_L019_B1_T2_P015	2.783202e+00	9.429809e-01	1.469802e+00	1.633320e+00	0	8.117112e-01	4.498637e-01	3.123832e-03	2.941930e-02	1.136328e-01	0	0	0	2.129430e+00	0	2.717624e-01	2.302673e-01	0	7.917362e-01	0	0	7.965811e-02	5.923292e-01	4.345791e+00	2.179400e+00
BRCA_5C54B79C_DA02_4B22_9FC2_3D61BFFC5559_X019_S11_L068_B1_T1_P046	0	4.415737e-01	4.213884e-01	0	0	0	1.446174e+00	0	0	0	0	0	0	2.273359e+00	0	1.373624e+00	0	5.218701e-02	0	6.382065e-01	0	0	1.001274e-01	5.004613e+00	2.718457e+00
BRCA_5C54B79C_DA02_4B22_9FC2_3D61BFFC5559_X019_S11_L069_B1_T2_P046	0	4.729859e-01	3.738778e-01	0	0	0	1.396840e+00	0	0	0	0	0	0	2.258135e+00	0	1.408715e+00	0	7.185573e-02	0	6.472520e-01	0	0	1.033535e-01	5.205292e+00	2.771427e+00
BRCA_5C60C974_536D_4BD9_ADC5_606CA5E60C04_X020_S10_L019_B1_T1_P047	0	2.184458e-01	0	0	0	0	0	2.513164e-01	3.879278e-01	0	9.115302e-02	0	7.385291e-01	0	0	1.160712e+00	3.991836e-01	0	0	0	0	5.604778e-01	6.850187e-01	6.687026e+00	1.815770e+00
BRCA_6108FBB3_DFCE_4A67_A16D_0547827F058C_X008_S04_L007_B1_T1_P018	0	6.509050e-01	3.386023e+00	1.415291e+00	8.091057e-01	8.989549e-01	4.387512e-02	2.588419e-01	0	0	1.217583e+00	0	3.323842e-01	0	0	6.924104e-02	0	0	2.070015e+00	0	3.066400e-01	0	0	0	4.036689e+00
BRCA_6108FBB3_DFCE_4A67_A16D_0547827F058C_X008_S04_L008_B1_T2_P020	0	6.304050e-01	3.422037e+00	1.396672e+00	8.120375e-01	9.064022e-01	9.297403e-02	2.387429e-01	0	0	1.227382e+00	0	3.178966e-01	0	0	2.371803e-02	0	0	2.044466e+00	0	3.449902e-01	0	0	0	3.891920e+00
BRCA_64BD3CE0_7385_461B_9870_AD6611DD886A_X014_S01_L001_B1_T1_PMRG	0	1.509900e+00	8.646707e-01	2.608509e-01	5.447640e-02	3.972167e-01	1.371379e-01	0	0	0	2.057576e+00	4.508180e-03	0	3.789286e+00	0	5.706304e-01	0	6.915031e-02	0	0	0	1.060354e-01	1.518402e-01	4.165774e+00	1.660131e+00
BRCA_64BD3CE0_7385_461B_9870_AD6611DD886A_X014_S01_L002_B1_T2_P037	0	1.516678e+00	8.628307e-01	2.648792e-01	8.468636e-02	3.772572e-01	1.250901e-01	0	0	0	2.039140e+00	0	0	3.818074e+00	0	5.545193e-01	0	7.440883e-02	0	0	0	5.774660e-02	1.446372e-01	4.303783e+00	1.754225e+00
BRCA_6D0DAA1B_2ACC_49CC_90C5_07FC4260432E_X011_S05_L009_B1_T1_P026	0	2.029790e+00	2.278745e+00	7.492332e-01	2.896206e-01	4.440733e-01	7.775470e-01	0	0	1.046044e-01	6.365682e-01	0	0	1.976524e+00	0	2.968690e-01	0	0	0	0	0	7.628546e-01	5.454327e-01	3.741424e+00	2.847208e+00
BRCA_6D0DAA1B_2ACC_49CC_90C5_07FC4260432E_X011_S05_L010_B1_T2_P025	0	1.993121e+00	2.328396e+00	7.485988e-01	2.828664e-01	4.334410e-01	8.035369e-01	0	0	1.080253e-01	6.301579e-01	0	0	1.975392e+00	0	3.062909e-01	0	0	0	0	0	7.570022e-01	5.567002e-01	3.632717e+00	2.823207e+00
BRCA_6F22B7DA_85CA_4E9C_93A3_859878775DDB_X005_S06_L014_B1_T3_PMRG	0	2.520749e-01	1.729967e+00	0	1.021494e+00	0	5.871736e-04	0	0	1.919744e+00	0	1.926216e-01	2.237343e-01	7.338840e-01	0	5.002709e-01	0	3.375606e-01	1.683159e+00	0	2.252465e-01	0	6.874119e-01	6.469774e+00	4.399519e+00
BRCA_6F22B7DA_85CA_4E9C_93A3_859878775DDB_X005_S06_L015_B1_T4_P014	0	3.462349e-01	1.724725e+00	0	1.051022e+00	0	2.776330e-01	0	0	1.877372e+00	0	6.860040e-02	7.455662e-02	6.328401e-01	0	4.219907e-01	0	4.065582e-01	1.623999e+00	1.673774e-01	1.695013e-01	7.098060e-02	8.182839e-01	6.106939e+00	4.571870e+00
BRCA_73316C1E_DDE9_4C39_8AFD_5E8A1090C425_X006_S11_L052_B1_T1_P009	0	5.841965e-01	3.111508e+00	9.869502e-02	0	0	8.720574e-01	0	0	0	0	0	0	2.571624e+00	0	5.891446e-01	1.287750e-01	0	0	0	0	2.793521e-01	3.590717e-01	5.812781e+00	2.794131e+00
BRCA_73316C1E_DDE9_4C39_8AFD_5E8A1090C425_X006_S11_L053_B1_T2_P010	0	5.698824e-01	3.091885e+00	1.058706e-01	0	0	9.120913e-01	0	0	0	0	0	0	2.520660e+00	0	5.908313e-01	1.599963e-01	0	0	3.238465e-02	0	2.782739e-01	3.465880e-01	5.870795e+00	2.884550e+00
BRCA_74CCA3AC_8984_4207_AD8C_979E7596A5DC_X005_S02_L003_B1_T1_P014	0	3.907047e-01	1.965865e+00	1.068968e-02	0	0	1.266215e+00	1.422283e-01	0	0	0	0	0	2.517169e+00	0	5.223086e-01	3.056570e-01	0	0	8.262210e-02	0	3.844626e-01	2.757297e-03	6.267098e+00	2.378196e+00
BRCA_74CCA3AC_8984_4207_AD8C_979E7596A5DC_X005_S02_L004_B1_T2_P015	0	3.935065e-01	1.903679e+00	2.014162e-02	0	0	1.220142e+00	1.460119e-01	0	0	0	0	0	2.543976e+00	0	5.249160e-01	2.773407e-01	0	0	1.316313e-01	0	3.600620e-01	7.240474e-03	6.460938e+00	2.473637e+00
BRCA_78F79CE9_210D_47BF_B6AB_AA5327778FBE_X010_S03_L053_B1_T1_P021	0	4.437824e-02	1.428344e+00	0	3.013191e-01	1.469229e-01	5.482383e-01	9.108567e-02	0	2.718593e-03	1.442940e-01	0	0	1.881138e+00	0	6.489728e-01	0	0	3.036738e-01	0	0	8.900321e-01	4.254792e-01	5.111350e+00	2.151833e+00
BRCA_78F79CE9_210D_47BF_B6AB_AA5327778FBE_X010_S03_L054_B1_T2_P019	0	1.342767e-01	1.326582e+00	0	3.152080e-01	1.326663e-01	5.123463e-01	1.028697e-01	0	8.757298e-03	1.845464e-01	0	0	1.791659e+00	0	7.314333e-01	4.287550e-02	0	2.794409e-01	0	0	8.619909e-01	4.654729e-01	5.968134e+00	2.574871e+00
BRCA_7C6A3AE4_E2EA_42B3_B3F1_81C19E6F2170_X023_S05_L081_B1_T1_P057	0	2.369558e-01	3.043606e+00	6.029918e-01	3.452460e-01	4.711255e-01	3.153574e-01	0	0	0	7.637071e-01	2.703947e-01	0	0	0	3.745970e-01	0	0	9.667010e-01	0	2.290235e-01	0	1.227217e+00	5.684947e+00	3.091767e+00
BRCA_7C6A3AE4_E2EA_42B3_B3F1_81C19E6F2170_X023_S05_L082_B1_T2_P055	0	1.968594e-01	3.142643e+00	5.844413e-01	3.294213e-01	4.954821e-01	3.381182e-01	0	0	0	7.751224e-01	2.853465e-01	0	0	0	3.596457e-01	0	0	9.908582e-01	0	2.542804e-01	0	1.260594e+00	5.043444e+00	2.727608e+00
BRCA_7D3BBF34_47F6_41EE_B5BF_6571C18984A8_X020_S03_L005_B1_T1_P053	0	9.231430e-01	7.898247e-01	7.973679e-01	0	2.282432e-01	1.074670e+00	0	0	0	4.454520e-01	0	0	0	0	1.333401e-01	0	7.530657e-02	1.342314e+00	0	3.795532e-01	0	4.753324e-01	5.128604e+00	1.680364e+00
BRCA_7D3BBF34_47F6_41EE_B5BF_6571C18984A8_X020_S03_L006_B1_T2_P054	0	9.526748e-01	7.979905e-01	8.037840e-01	0	2.160524e-01	9.981800e-01	0	0	0	4.648643e-01	0	0	0	0	1.960290e-01	0	6.740060e-02	1.319416e+00	0	3.640398e-01	0	5.066815e-01	5.746105e+00	1.933489e+00
BRCA_852B450B_EBCC_4DD0_BB5A_FBF238C7BD89_X019_S02_L050_B1_T1_P041	6.695547e-02	7.130749e-01	3.042151e-01	1.660610e+00	1.427479e-01	7.400307e-01	6.471688e-01	0	0	1.708626e-01	2.390967e+00	0	0	3.993369e+00	5.607443e-02	1.345351e-01	5.830899e-01	0	0	6.130324e-01	4.616635e-01	0	3.042691e-02	3.861542e+00	1.288970e+00
BRCA_852B450B_EBCC_4DD0_BB5A_FBF238C7BD89_X019_S02_L051_B1_T2_P044	6.755301e-02	7.646647e-01	2.730783e-01	1.657734e+00	1.113689e-01	7.208399e-01	6.318524e-01	0	0	1.834940e-01	2.377903e+00	0	0	4.019319e+00	4.754544e-02	1.619292e-01	6.205479e-01	0	0	5.790721e-01	4.725655e-01	0	4.586746e-02	3.757367e+00	1.181024e+00
BRCA_85C6EA5B_FA06_416B_9D98_80339B9B03DC_X005_S04_L007_B1_T1_P015	3.293744e-02	4.674955e-01	1.043721e-01	4.620562e-02	1.036100e-01	0	1.002339e-01	1.376344e-01	0	0	2.418829e-01	0	3.176628e-01	9.495579e-02	0	1.215961e+00	0	0	0	0	1.090207e-01	2.033142e-01	7.435600e-01	6.710152e+00	1.953927e+00
BRCA_86DA5538_752C_4F30_A411_0970F65BD115_X012_S07_L037_B1_T1_PMRG	2.084450e+00	5.743652e-02	7.119682e-01	0	0	1.455610e-01	0	0	0	0	7.344971e-01	0	0	3.462755e-01	0	7.483224e-01	0	0	5.040191e-01	0	1.092465e-01	0	2.532403e-01	4.032592e+00	3.459577e+00
BRCA_86DA5538_752C_4F30_A411_0970F65BD115_X012_S07_L038_B1_T2_P030	2.027743e+00	1.531884e-01	7.303312e-01	0	0	1.202761e-01	0	0	0	0	7.702897e-01	0	0	2.578501e-01	0	9.327236e-01	0	0	4.547562e-01	0	5.536706e-02	0	3.321780e-01	4.636944e+00	3.829562e+00
BRCA_873F57F9_5F1E_4B78_AE1A_65C9C6B487CE_X022_S07_L059_B1_T1_P050	9.533054e-02	3.308481e-01	2.259744e-01	3.111864e-03	6.472287e-02	0	1.331317e+00	0	0	0	0	0	0	1.621817e+00	0	6.280477e-01	0	0	2.936642e-02	1.412843e-01	0	0	2.206248e-01	6.335985e+00	2.348737e+00
BRCA_873F57F9_5F1E_4B78_AE1A_65C9C6B487CE_X022_S07_L060_B1_T2_P047	9.338497e-02	4.115038e-01	2.344083e-01	5.040521e-02	1.202216e-01	0	1.297043e+00	0	0	0	0	0	0	1.568678e+00	0	7.496019e-01	0	0	3.842733e-02	2.150084e-01	0	0	2.859207e-01	6.737568e+00	2.660393e+00
BRCA_8762FC8D_91FC_42B8_B74D_141298970EFC_X001_S03_L005_B1_T1_P004	2.621707e-02	1.707622e+00	6.173829e-01	0	2.661797e-01	0	5.470181e-01	0	0	0	2.378555e+00	0	0	2.116434e+00	0	4.839638e-01	0	0	0	0	0	4.560238e-01	8.712298e-01	5.889731e+00	2.922975e+00
BRCA_8762FC8D_91FC_42B8_B74D_141298970EFC_X001_S03_L006_B1_T2_P004	1.534159e-02	1.701707e+00	6.166179e-01	0	2.632505e-01	0	5.468975e-01	0	0	0	2.356392e+00	0	0	2.124523e+00	0	4.694508e-01	0	0	0	0	0	4.581398e-01	8.751570e-01	5.932749e+00	2.982005e+00
BRCA_8D1E6006_85CB_484A_8B5C_30766D90137B_X012_S03_L029_B1_T1_P024	2.475926e+00	7.857486e-03	1.339930e+00	1.160788e-01	0	3.670663e-01	1.319162e+00	0	0	0	5.086561e-01	0	0	3.016557e+00	0	9.506355e-01	0	1.216575e-01	5.578206e-01	2.436602e-01	0	0	6.466372e-01	2.113006e+00	6.400623e-01
BRCA_8D1E6006_85CB_484A_8B5C_30766D90137B_X012_S03_L030_B1_T2_P026	2.481544e+00	1.414941e-02	1.342048e+00	1.194000e-01	0	3.655299e-01	1.334071e+00	0	0	0	5.104291e-01	0	0	2.990494e+00	0	9.452568e-01	0	1.346785e-01	5.542863e-01	2.751242e-01	0	0	6.512928e-01	2.046924e+00	7.416960e-01
BRCA_8D51DE4E_9B6A_4C2D_BD11_5F66C2173002_X015_S06_L035_B1_T1_P035	0	6.245174e-01	3.398068e+00	1.830943e-01	0	4.401373e-02	6.926091e-03	0	0	1.963974e-01	0	4.172123e-02	0	2.851628e+00	9.089463e-02	7.419186e-01	4.137503e-01	0	0	2.267023e-01	4.821644e-02	2.631908e-01	0	4.819189e+00	1.635659e+00
BRCA_8D51DE4E_9B6A_4C2D_BD11_5F66C2173002_X015_S06_L036_B1_T2_P036	0	6.441587e-01	3.558394e+00	2.052896e-01	0	9.112072e-03	1.789323e-02	0	0	5.958704e-02	0	1.885080e-01	0	2.807089e+00	5.073540e-02	7.444448e-01	5.204303e-01	0	0	0	0	2.703587e-01	0	5.349613e+00	1.715213e+00
BRCA_8D66AC5D_CA8B_47FC_8C61_376A75AEB292_X019_S05_L056_B1_T1_P043	7.635043e-02	1.064635e+00	1.715810e+00	0	1.364236e-01	0	9.672061e-01	0	0	1.966181e-02	2.254979e+00	0	0	3.530634e+00	0	0	0	9.783175e-02	0	5.296162e-01	0	1.176182e-01	6.275852e-01	3.512562e+00	2.726871e+00
BRCA_8D66AC5D_CA8B_47FC_8C61_376A75AEB292_X019_S05_L057_B1_T2_P038	8.700529e-02	1.083931e+00	1.704590e+00	0	1.617857e-01	0	9.174260e-01	0	0	7.507748e-02	2.214368e+00	0	0	3.464679e+00	0	0	0	6.614560e-02	0	5.658937e-01	0	7.699086e-02	6.216687e-01	3.708642e+00	2.741747e+00
BRCA_8DB1A244_D21F_4A52_A70F_317C0CF8B4B7_X014_S11_L021_B1_T1_P033	0	4.827435e-01	1.841530e-01	0	0	0	6.317022e-01	1.933569e-02	0	0	1.448528e+00	2.174900e-01	0	4.002009e+00	0	7.604543e-01	0	0	8.376541e-03	3.784730e-01	0	9.910871e-02	5.272567e-01	4.840498e+00	2.444740e+00
BRCA_8DB1A244_D21F_4A52_A70F_317C0CF8B4B7_X014_S11_L022_B1_T2_P034	0	5.016907e-01	1.981278e-01	0	0	0	6.025269e-01	3.175932e-02	0	0	1.452897e+00	1.947248e-01	0	4.026564e+00	0	7.084136e-01	0	0	4.019604e-03	3.019868e-01	0	1.101108e-01	5.465551e-01	4.739341e+00	2.254803e+00
BRCA_94253529_096B_410E_88D2_80AA79361AD9_X015_S11_L044_B1_T1_P035	0	9.439246e-02	1.263417e+00	0	5.576766e-02	1.509789e-01	2.244218e-01	2.689228e-01	0	0	1.175439e-01	0	0	1.117677e+00	0	7.437084e-01	0	0	4.209509e-01	2.156207e-01	1.126993e-01	4.667249e-01	2.462030e-01	6.341373e+00	2.853425e+00
BRCA_94AF19F0_1F2A_41EC_8CB6_96C76227811F_X013_S03_L053_B1_T1_P022	2.834089e+00	4.615165e-01	1.131584e+00	0	0	1.379777e-01	6.685803e-01	3.545385e-01	8.337333e-03	7.413947e-01	1.944443e-02	0	0	1.668111e+00	0	0	0	0	7.930634e-01	2.804920e-01	0	0	0	5.947237e+00	3.321045e+00
BRCA_94AF19F0_1F2A_41EC_8CB6_96C76227811F_X013_S03_L054_B1_T2_P027	2.824525e+00	4.852090e-01	1.139397e+00	0	0	1.397981e-01	6.900112e-01	3.843723e-01	0	7.448390e-01	0	0	0	1.667063e+00	0	0	0	0	7.827867e-01	3.380513e-01	0	0	0	5.758258e+00	3.324345e+00
BRCA_A3A3CD8F_3497_4615_B288_14E6290DC441_X007_S02_L058_B1_T1_PMRG	0	6.659047e-01	1.382942e+00	8.308954e-01	7.407153e-02	1.163512e-01	2.982103e-01	0	0	0	2.852846e+00	8.321431e-01	1.991650e-01	2.219198e+00	0	2.908122e-03	4.062148e-01	0	0	0	2.339478e-01	5.725221e-01	7.094149e-01	6.093362e+00	3.981352e+00
BRCA_A3A3CD8F_3497_4615_B288_14E6290DC441_X007_S02_L059_B1_T2_P010	0	6.158485e-01	1.379707e+00	8.127470e-01	8.893592e-02	2.017260e-01	3.273566e-01	0	0	0	2.952329e+00	5.782519e-01	0	2.877463e+00	0	0	1.394857e-01	0	0	0	3.068454e-01	6.646075e-01	6.180257e-01	3.289391e+00	2.616243e+00
BRCA_A6462625_3970_44A4_B4CB_7B4AE86648CD_X013_S04_L055_B1_T1_P023	0	6.567546e-01	4.529861e-01	2.338169e-01	2.312252e-01	6.573187e-02	1.499590e-01	1.519626e-01	0	0	3.799938e-01	0	0	1.322888e+00	0	8.303353e-01	0	0	2.938843e-01	3.055079e-01	3.662315e-01	0	2.846371e-01	6.313422e+00	3.337625e+00
BRCA_A6462625_3970_44A4_B4CB_7B4AE86648CD_X013_S04_L056_B1_T2_P025	0	6.364639e-01	4.398868e-01	2.277051e-01	2.038833e-01	1.073669e-01	1.314875e-01	1.308743e-01	0	0	3.678815e-01	0	0	1.408965e+00	0	7.655608e-01	0	0	3.077500e-01	3.298445e-01	3.916676e-01	0	2.428563e-01	5.989665e+00	3.227905e+00
BRCA_A8BD9D89_6D7F_4423_91A6_1627E36887F6_X022_S10_L065_B1_T1_P047	0	9.962653e-01	6.723634e-01	4.000591e-01	3.640105e-01	0	1.728071e-01	3.369740e-01	1.076595e-01	0	1.518868e+00	0	0	2.228190e+00	0	8.151851e-01	1.590946e-01	0	1.152467e-01	1.996818e-01	1.933954e-01	5.977057e-01	2.679379e-01	5.422802e+00	2.689286e+00
BRCA_A91AADEA_8299_46D9_A250_76896D690AFD_X016_S12_L069_B1_T1_P035	0	6.214456e-01	0	0	0	3.501179e-01	0	3.856943e-01	0	0	1.401283e+00	1.234206e+00	0	3.973149e+00	0	2.156898e+00	6.053296e-01	0	0	0	1.169762e-01	0	1.068488e+00	4.105681e+00	1.476891e+00
BRCA_A91AADEA_8299_46D9_A250_76896D690AFD_X016_S12_L070_B1_T2_P033	0	6.452147e-01	0	0	0	3.376503e-01	0	4.559119e-01	0	0	1.363911e+00	1.263328e+00	0	4.004785e+00	0	2.228749e+00	5.868038e-01	0	0	0	1.060890e-01	0	1.069322e+00	4.199077e+00	1.567729e+00
BRCA_BE061C50_495F_46AD_BF95_09C8AD8B5365_X022_S05_L056_B1_T1_P049	2.078314e-01	1.588745e+00	8.668875e-01	0	1.589599e-01	4.107819e-02	0	1.260058e-01	0	2.613515e-02	1.016783e+00	2.496659e-01	0	3.262394e+00	0	1.221326e+00	2.144767e-01	4.314788e-01	0	0	0	3.786217e-01	1.205109e+00	4.395656e+00	2.811131e+00
BRCA_BE0F871D_DFA0_4B91_A068_41A57C105E1B_X007_S05_L064_B1_T1_P013	0	2.493351e-01	0	0	2.807618e-02	2.994693e-02	0	4.411747e-01	3.692826e-01	0	9.407368e-02	0	7.187824e-01	0	0	1.101065e+00	0	0	0	2.549885e-01	1.026214e-02	5.449115e-01	7.588843e-01	3.987068e+00	4.973824e-01
BRCA_C147AAD5_A8F1_41D5_8709_21820BE50902_X016_S11_L067_B1_T1_P032	1.663043e+00	0	1.832409e+00	0	9.888966e-02	7.287800e-01	2.148759e-02	2.905710e-01	0	0	1.641711e+00	0	3.395737e-02	0	0	6.964078e-02	0	0	4.040933e+00	0	0	0	4.982548e-01	3.001021e+00	2.238587e+00
BRCA_C147AAD5_A8F1_41D5_8709_21820BE50902_X016_S11_L068_B1_T2_P033	1.698078e+00	0	1.843342e+00	0	9.196798e-02	7.315572e-01	3.251990e-02	2.640016e-01	0	0	1.669292e+00	0	2.139082e-02	0	0	2.183457e-02	0	0	4.098747e+00	0	0	0	4.804471e-01	2.761515e+00	2.115775e+00
BRCA_C9C8D426_A3FD_4455_89A9_768BC01D66A9_X009_S01_L025_B1_T1_P016	2.754614e-01	2.710621e+00	1.087358e+00	0	2.865449e-01	0	8.381912e-01	0	0	0	2.045088e+00	0	0	2.917757e+00	0	9.630579e-01	0	0	0	0	0	7.128827e-02	1.066551e+00	3.428087e+00	2.184672e+00
BRCA_C9C8D426_A3FD_4455_89A9_768BC01D66A9_X009_S01_L026_B1_T2_P021	2.622812e-01	2.681029e+00	1.095942e+00	0	3.105085e-01	0	7.894098e-01	0	0	0	2.022283e+00	0	0	2.899986e+00	0	9.483443e-01	8.698008e-03	0	0	0	0	6.497222e-02	1.076779e+00	3.641258e+00	2.258055e+00
BRCA_CA5AB738_9366_4908_B573_92C041E15471_X020_S05_L009_B1_T1_P052	0	5.804085e-01	1.602494e+00	1.971164e+00	0	1.187655e-01	9.735974e-02	0	0	2.423249e-01	0	0	0	2.925156e+00	0	0	9.487577e-01	0	1.480399e-01	4.134397e-01	4.296290e-01	8.715928e-01	2.456386e-01	5.675461e+00	2.260008e+00
BRCA_CA5AB738_9366_4908_B573_92C041E15471_X020_S05_L010_B1_T2_P050	0	5.898731e-01	1.862833e+00	2.210113e+00	0	1.245356e-01	1.862575e-01	0	0	1.085300e-02	0	0	0	3.098106e+00	0	0	1.123929e+00	0	1.255689e-01	6.464835e-02	6.048779e-01	9.855331e-01	2.182283e-01	4.522121e+00	1.562313e+00
